cnpj;razao_social;cod_scp;dt_ini;dt_fin;forma_trib;forma_apur;qualif_pj;sit_especial;cnae;cod_nat;horario_eleitoral_deducao_lalur;prouni_universidade_para_todos;sudam_sudene_isencao_proj_ind_agric;sudam_sudene_isencao_proj_tec_dig;sudam_sudene_red_escal_setor_prior_proj_ind_agric;finor;finam;pronac_deducao_ir;pat_deducao_ir;atividade_audiov_deducao_ir;fundos_direitos_crianca_adolescente;fundos_idoso;incentivo_desporto;pronon_deducao_ir;pronas_pcd_deducao_ir;empresa_cidada_deducao_ir;rota_2030_deducao_ir;prouni_deducao_csll;rota_2030_deducao_csll;f0000_ano
29.722.380/0001-50;BBAG COMERCIO DE VEICULOS LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4511103;2062;0;;;;;;;64665,84;14189,53;0;16166;16166;32322;0;0;0;0;0;0;2024
05.101.475/0001-98;PELICANO GRILL LTDA;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;;;;;;;;;;;;;;;;;;;;2023
01.731.177/0001-20;RUSSELL REYNOLDS ASSOCIATES LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7810800;2062;0;;;;;;;0;1865,69;0;0;0;0;0;0;0;;0;;2017
11.010.877/0001-80;INSTITUTO DE ADMINISTRACAO E GESTAO EDUCACIONAL;0;01/11/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8531700;2062;0;316642,54;0;0;0;;;0;0;0;0;0;0;0;0;0;0;115431,31;0;2022
06.081.827/0001-53;LONDRINA GOLDEN BLUE HOTEL LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5510801;2062;0;;;;;;;0;3063,7;0;0;0;0;0;0;0;;0;;2015
03.657.076/0001-82;VDM COMERCIO DE FLORES LTDA;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4789002;2062;;;;;;;;;;;;;;;;;;;;2022
26.200.242/0001-12;SIEMENS WIND POWER ENERGIA EOLICA LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);3313901;2062;0;;;;;;;0;0;0;0;0;0;0;0;2514,3;;0;;2017
80.228.893/0001-66;ISOGAMA INDUSTRIA QUIMICA LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2099199;2062;0;;;;;;;0;7379,72;0;0;0;0;0;0;0;;0;;2017
02.338.666/0001-80;COOPERATIVA DE CREDITO DE LIVRE ADMISSAO CREDIEMBRAPA LTDA - SICOOB;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6424703;2143;;;;;;;;0;2177,61;0;0;0;0;0;0;0;;0;0;2022
09.411.517/0001-48;TRUST ADDVISOR CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6204000;2062;0;;;;;;;0;48609,36;0;0;0;0;0;0;0;0;0;0;2022
08.689.024/0002-92;VALLOUREC SOLUCOES TUBULARES BRASIL S.A.;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2423701;2054;0;;;;;;;382240;0;0;95560;95560;191120;0;0;0;0;0;0;2024
27.595.780/0001-16;CS BRASIL FROTAS LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7711000;2062;0;;;;;;;221135,2;302439,5;0;55283,8;55283,8;55283,8;0;0;13734,46;0;0;0;2020
45.272.366/0001-58;UNIMED DE ARARAQUARA COOP DE TRAB MEDICO;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6550200;2143;0;;;;;;;0;31495,34;0;0;0;0;0;0;0;0;0;0;2021
85.177.814/0001-59;AVILAN TRANSPORTES E LOGISTICA LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4930202;2062;0;;;;;;;0;6932,19;0;0;0;0;0;0;0;;0;;2016
13.501.187/0001-59;CASAS DA AGUA MATERIAIS PARA CONSTRUCAO LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4744099;2062;0;;;;;;;136363,6;112604,66;0;34090,9;0;22069,53;0;0;0;;0;;2015
90.136.409/0001-22;TOLI DISTRIBUIDORA DE AUTOPECAS LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4530701;2062;0;;;;;;;28000;30010,84;0;0;0;0;0;0;0;;0;;2016
01.067.879/0001-51;INDUSTRIA E COMERCIO DE PECAS PLASTICAS LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2229303;2062;0;0;0;0;0;;;0;30753,67;0;0;0;0;0;0;0;0;0;0;2023
02.234.943/0001-04;POSTOS ALPA LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4731800;2062;0;;;;;;;0;0;0;1015,03;0;0;0;0;0;;0;;2016
61.535.381/0001-06;ITALBRONZE LTDA.;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2852600;2062;0;;;;;;;0;189545,51;0;0;0;0;0;0;0;0;0;0;2023
13.944.440/0001-49;MS ALBUQUERQUE CONSULTORIA, AGENCIAMENTO E PARTICIPACOES LTDA;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8230001;2062;;;;;;;;;;;;;;;;;;;;2022
10.519.631/0001-75;WES BAR E RESTAURANTE LTDA;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611204;2062;;;;;;;;;;;;;;;;;;;;2024
05.505.613/0001-02;M E S DISTRIBUIDORA DE ALIMENTOS LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4639701;2062;0;;;;;;;0;1321,51;0;0;0;0;0;0;0;0;0;0;2024
00.268.445/0001-57;ENGENHO DA COMIDA ARABE LTDA;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;;;;;;;;;;;;;;;;;;;;2024
86.375.458/0001-40;CARROCERIAS LINSHALM LTDA;0;01/01/2023;31/08/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;CISAO PARCIAL;2930101;2062;0;;;;;;;0;14264,82;0;606,46;606,46;0;0;0;0;0;0;0;2023
03.386.832/0001-86;UNISEP UNIAO DE ENSINO DO SUDOESTE DO PARANA LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8531700;2062;0;188414,91;0;0;0;;;0;0;0;0;0;0;0;0;0;0;71590,92;0;2022
04.862.600/0001-10;PORTOSEG S/A CREDITO FINANCIAMENTO E INVESTIMENTO;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6436100;2054;;;;;;;;1178323,5;381671,29;0;283621;283621;294580,88;0;0;7429,37;;0;;2015
09.197.394/0001-94;JOHNSON INDUSTRIAL DO BRASIL LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4664800;2062;0;;;;;;;0;41965,61;0;0;0;0;0;0;0;0;0;0;2024
26.136.748/0001-00;MG SEGUROS VIDA E PREVIDENCIA S A;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;SOCIEDADES SEGURADORAS, DE CAPITALIZACAO OU ENTIDADE ABERTA DE PREVIDENCIA COMPLEMENTAR;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6511101;2054;;;;;;;;0;12269,94;0;0;0;0;0;0;0;;0;0;2022
42.509.257/0006-28;MINERACAO CARAIBA S/A;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);729404;2054;0;0;0;0;0;;;0;0;0;0;0;0;0;0;68947,02;0;0;0;2023
81.768.343/0001-00;FACIL INFORMATICA LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6202300;2062;0;;;;;;;0;0;0;0;0;0;0;0;13981,5;0;0;0;2022
19.498.813/0001-81;SOCIEDADE EDUCACIONAL SANTO ANTONIO LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8532500;2062;0;2210393,97;0;0;0;;;0;0;0;0;0;0;0;0;0;0;813802,96;0;2023
04.797.661/0001-40;GERRESHEIMER PLASTICOS SAO PAULO LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2222600;2062;0;;;;;;;0;155658,34;0;0;0;0;0;0;0;0;0;0;2019
00.731.954/0001-74;L. M. Z. INDUSTRIA E COMERCIO DE CEREAIS LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1061901;2062;0;;;;;;;0;0;0;7701,23;0;0;0;0;0;0;0;0;2024
08.417.568/0001-14;GAGLIARDI DISTRIB DE LUBRIFICANTES LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4681805;2062;0;;;;;;;0;10245,03;0;0;0;0;0;0;0;;0;;2017
23.842.958/0001-25;QUICK SERVICOS  EVENTOS LTDA;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6311900;2240;;;;;;;;;;;;;;;;;;;;2024
10.724.474/0001-30;PINCOL PREMOLDADOS INDUSTRIA E COMERCIO LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4221902;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2023
26.963.169/0001-30;HOTEL NOVO LIMEIRA LTDA;0;01/06/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5510801;2062;;;;;;;;;;;;;;;;;;;;2022
92.661.453/0001-87;RAUTER QUIMICA LTDA;0;01/01/2018;31/12/2018;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4684202;2062;0;;;;;;;0;7253,02;0;0;0;0;0;0;0;;0;;2018
45.246.402/0001-09;CENTER NORTE S/A - CONSTRUCAOP EMPREEND, ADM E PARTICIPACAO;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6821802;2054;0;;;;;;;0;370662,09;0;150000;0;176830,85;0;0;0;;0;;2017
85.217.404/0001-94;INDUSTRIA TEXTIL OESTE LTDA.;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1323500;2062;0;;;;;;;215000;0;0;0;0;0;0;0;0;;0;;2015
01.501.729/0001-04;TRANSPORTADORA SANA LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4930202;2062;0;;;;;;;0;672,18;0;0;0;0;0;0;0;0;0;0;2019
11.369.951/0001-59;XP HOLDING INVESTIMENTOS S/A.;0;01/01/2017;31/08/2017;LUCRO REAL;ANUAL;PJ EM GERAL;INCORPORACAO/INCORPORADA;6462000;2054;0;;;;;;;0;0;80000;0;0;0;0;0;0;;0;;2017
00.076.397/0001-03;SEE SAW EDUCACAO LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8512100;2062;0;;;;;;;0;18859,64;0;0;0;0;0;0;0;0;0;0;2019
18.159.970/0001-08;SUPERMERCADO KI JOIA LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4711302;2062;0;;;;;;;0;39177,67;0;0;0;0;0;0;0;0;0;0;2022
84.683.515/0001-23;CIPLA INDUSTRIA DE MATERIAIS DE CONSTRUCAO SA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2229303;2054;0;;;;;;;0;54614,07;0;0;0;0;0;0;0;0;0;0;2022
04.532.167/0001-54;BMB MODE CENTER SA;0;03/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2920401;2062;0;;;;;;;0;109545,18;0;0;0;0;0;0;0;0;0;0;2021
57.000.036/0001-92;SCHAEFFLER BRASIL LTDA.;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2949299;2062;0;;;;;;;92533;965010,21;0;0;0;0;0;0;217195,22;0;0;0;2020
27.486.182/0001-09;VIACAO AGUIA BRANCA S/A;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4922102;2054;0;;;;;;;46745;64145,09;0;9750;9750;9750;0;0;0;;0;;2016
46.732.210/0001-75;AGROPECUARIA TUIUTI S.A;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1051100;2054;0;;;;;;;0;2973,09;0;0;0;0;0;0;0;;0;;2017
83.109.108/0001-44;HANSA TUR TRANSPORTE E TURISMO LTDA EPP;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4922101;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2023
24.735.524/0001-99;LATICINIOS VITORIA LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1052000;2062;0;;;;;;;0;12398,32;0;0;0;0;0;0;0;;0;;2016
04.413.977/0001-91;PAM INDUSTRIA DE PLASTICOS INJETADOS LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2229399;2062;0;0;0;0;0;;;0;39405,92;0;0;0;0;0;0;0;0;0;0;2024
00.233.065/0001-87;UNIDOCKS ASSESSORIA E LOGISTICA DE MATERIAIS LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4930202;2062;0;;;;;;;55156,29;0;0;13789,07;13789,07;13789,07;13789,07;0;0;;0;;2017
09.471.199/0001-00;CTJ METROLOGIA COMERCIO E SERVICOS LTDA - EPP;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7120100;2062;0;;;;;;;0;6689,79;0;0;0;0;0;0;0;0;0;0;2023
30.078.372/0001-00;TRANSPORTES PEIXOTO LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4921301;1023;0;;;;;;;0;9720,24;0;0;0;0;0;0;0;;0;;2016
08.636.625/0001-56;LUKSO CONSULTORIA DE MARKETING LTDA.;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7020400;2062;;;;;;;;;;;;;;;;;;;;2024
03.703.313/0001-02;PHENIX TERCEIRIZACAO DE SERVICOS LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7830200;2062;0;;;;;;;0;1050,18;0;0;0;0;0;0;0;;0;;2017
04.343.685/0001-20;LEMNOS VIAGENS E TURISMO LTDA;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7911200;2240;;;;;;;;;;;;;;;;;;;;2024
08.859.760/0001-60;H-VOLTS SERVICOS DE COMUNICACAO & ENTRETENIMENTO LTDA;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8230001;2062;;;;;;;;;;;;;;;;;;;;2023
03.361.880/0001-10;MONTE PASCOAL HOTEIS LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5510801;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2022
80.053.572/0001-78;KABEL INDUSTRIA E COMERCIO DE CHICOTES ELETRICOS LTDA.;0;01/01/2021;31/12/2021;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2733300;2062;0;;;;;;;0;7969,96;0;0;0;0;0;0;0;0;0;0;2021
31.759.699/0001-00;COMERCIAL DEVENS LTDA;0;01/09/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4639701;2062;0;;;;;;;9000;0;0;0;0;0;0;0;0;0;0;0;2022
28.741.717/0001-03;GIFTLOG LOGISTICA E ARMAZENAGEM EM GERAL LTDA;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4930202;2062;0;;;;;;;5192,16;0;0;671,87;0;0;0;0;0;0;0;0;2021
57.494.031/0001-63;COMPANHIA BRASILEIRA DE CARTUCHOS;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2550102;2054;0;;;;;;;650000;744170,7;0;0;0;0;0;0;213139,07;0;0;0;2020
33.446.078/0001-93;SUL AMERICA HOLDING S.A.;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6463800;2054;0;;;;;;;1282,66;0;0;0;0;320,67;0;0;0;0;0;0;2021
25.878.901/0001-01;ARCELORMITTAL CONTAGEM S.A.;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2431800;2054;0;;;;;;;242100;305049,23;0;60500;60500;60500;0;0;0;0;0;0;2020
03.662.047/0001-09;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6424703;2143;;;;;;;;128,85;72,5;0;32,21;0;32,21;0;0;0;;0;;2016
08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6613400;2054;0;;;;;;;443279;260150,54;0;110819;110819;110819;62071;110819;10073,79;0;0;0;2021
13.518.918/0001-79;APEX CAPITAL LTDA;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6630400;2062;0;;;;;;;0;51622,13;0;22000;0;66000;0;0;0;0;0;0;2021
44.417.525/0001-00;USITERRA IMOVEIS E CONSTRUCOES LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6810201;2062;0;;;;;;;0;160,22;0;0;0;0;0;0;0;;0;;2015
05.573.782/0001-71;FIX IMPLEMENTOS RODOVIARIOS LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2229399;2062;0;;;;;;;0;20769,45;0;0;0;0;0;0;0;0;0;0;2023
11.082.598/0001-21;BESINS HEALTHCARE BRASIL COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA.;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4644301;2062;0;;;;;;;0;37298,88;20000;9324,72;0;0;0;0;0;;0;;2017
03.590.147/0001-77;NOVAMETAL DO BRAIL LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2424501;2062;0;;;;;;;0;16205,39;0;0;0;0;0;0;0;0;0;0;2019
11.623.188/0001-40;ARMAZEM CORAL LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4744005;2062;0;;;;;;;61805,61;90436,61;0;0;0;0;0;0;0;;0;;2017
22.078.320/0001-05;TAIKAN FAST SUSHI LTDA;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;;;;;;;;;;;;;;;;;;;;2022
24.955.594/0001-52;FREEWALKERTOURS TURISMO LTDA - ME;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7911200;2305;;;;;;;;;;;;;;;;;;;;2024
03.402.014/0001-20;SOLABIA BIOTECNOLOGICA LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2110600;2062;0;;;;;;;0;6449,39;0;0;0;0;0;0;0;;0;;2015
33.324.195/0001-84;HPO ADMINISTRACAO DE CLUBES E HOTEIS LTDA;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5510802;2062;;;;;;;;;;;;;;;;;;;;2022
07.893.536/0001-22;GRAMADO POSTO DE SERVICOS E COMBUSTIVEIS LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4731800;2062;0;;;;;;;0;857,78;0;0;0;0;0;0;0;0;0;0;2022
04.197.540/0001-68;TMF BRASIL ASSESSORIA CONTABIL E EMPRESARIAL LTDA;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6920601;2062;0;;;;;;;0;28501,46;0;0;0;0;0;0;0;0;0;0;2021
09.217.430/0001-34;CONDOR PINCEIS LTDA.;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);3291400;2062;0;;;;;;;2449,42;2449,42;0;0;0;0;0;0;0;;0;;2016
09.413.497/0002-25;TWS AUTOMATION DO BRASIL - EQUIPAMENTOS ELETRONICOS LTDA;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2651500;2062;0;;;;;;;0;1284,54;0;0;0;0;0;0;0;0;0;0;2021
